Data,Municípios,Vacina,Grupo,Doses Aplicadas,Doses Aplicadas (D1),Doses Aplicadas (D2),Doses Aplicadas (DU),Doses Aplicadas (REF)
03/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,2,0,0,0,2
03/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,1,0,0,0,1
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,6,5,1,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,11,4,7,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,9,3,6,0,0
04/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,8,3,5,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,5,3,2,0,0
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,3,2,1,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,8,2,6,0,0
04/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,3,2,1,0,0
04/10/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),2,2,0,0,0
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,5,1,4,0,0
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,4,1,3,0,0
04/10/2021,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,6,1,5,0,0
04/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,4,1,3,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,4,1,3,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,2,1,1,0,0
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,2,0,2,0,0
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,1,0,1,0,0
04/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,1,0,1,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,6,0,6,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,3,0,3,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,3,0,3,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,3,0,3,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,2,0,2,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,2,0,2,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,1,0,1,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,0,1,0,0
04/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,1,0,1,0,0
04/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,0,2,0,0
04/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,2,0,2,0,0
04/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,8,0,1,0,7
04/10/2021,Aquidauana,Pfizer,Forças de Segurança e Salvamento,1,0,1,0,0
04/10/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,1,0,1,0,0
04/10/2021,Aquidauana,Pfizer,Trabalhadores Industriais,1,0,1,0,0
04/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,53,0,0,0,53
04/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,24,0,0,0,24
04/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,21,0,0,0,21
04/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,17,0,0,0,17
04/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,15,0,0,0,15
05/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,12,12,0,0,0
05/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,8,8,0,0,0
05/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,6,6,0,0,0
05/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,6,4,2,0,0
05/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,4,4,0,0,0
05/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,7,3,4,0,0
05/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,3,3,0,0,0
05/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,3,0,3,0,0
05/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,1,0,1,0,0
05/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,12,0,12,0,0
05/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,5,0,5,0,0
05/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,3,0,3,0,0
05/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,3,0,3,0,0
05/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,2,0,2,0,0
05/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,13,0,13,0,0
05/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,11,0,11,0,0
05/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,8,0,8,0,0
05/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,7,0,7,0,0
05/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,6,0,6,0,0
05/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,39,0,3,0,36
05/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,44,0,0,0,44
05/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,41,0,0,0,41
05/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,21,0,0,0,21
05/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,17,0,0,0,17
05/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,8,0,0,0,8
06/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,12,12,0,0,0
06/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,9,9,0,0,0
06/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,6,6,0,0,0
06/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,5,5,0,0,0
06/10/2021,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,3,3,0,0,0
06/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,2,2,0,0,0
06/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,3,0,3,0,0
06/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,2,0,2,0,0
06/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,21,0,21,0,0
06/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,15,0,15,0,0
06/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,9,0,9,0,0
06/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,5,0,5,0,0
06/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,15,0,15,0,0
06/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,13,0,13,0,0
06/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,13,0,13,0,0
06/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,7,0,7,0,0
06/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,6,0,6,0,0
06/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,5,0,5,0,0
06/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,4,0,4,0,0
06/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,34,0,0,0,34
06/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,32,0,0,0,32
06/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,24,0,0,0,24
06/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,6,0,0,0,6
06/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,5,0,0,0,5
07/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,19,4,15,0,0
07/10/2021,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,18,3,15,0,0
07/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,24,2,22,0,0
07/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,18,2,16,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,6,2,4,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,3,2,1,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,3,1,2,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,2,1,1,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,8,1,7,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,7,1,6,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,5,1,4,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,24,1,0,0,23
07/10/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,1,1,0,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,2,0,2,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,2,0,2,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,1,0,1,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
07/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,1,0,1,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,4,0,4,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,3,0,3,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,2,0,2,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,2,0,2,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,2,0,2,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,1,0,1,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,1,0,1,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
07/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,0,1,0,0
07/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,11,0,11,0,0
07/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,10,0,10,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,2,0,2,0,0
07/10/2021,Aquidauana,Pfizer,Adolescente Acima de 12 Anos com Comorbidades,1,0,1,0,0
07/10/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),1,0,1,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,1,0,1,0,0
07/10/2021,Aquidauana,Pfizer,Trabalhadores Industriais,1,0,1,0,0
07/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,17,0,0,0,17
07/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,9,0,0,0,9
07/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,9,0,0,0,9
07/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,7,0,0,0,7
07/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,6,0,0,0,6
08/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,9,8,1,0,0
08/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,11,5,6,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,7,4,3,0,0
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,7,3,4,0,0
08/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,6,3,3,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,6,3,3,0,0
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,3,2,1,0,0
08/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,10,2,8,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,5,2,3,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,4,2,2,0,0
08/10/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),2,2,0,0,0
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,1,1,0,0,0
08/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,15,1,14,0,0
08/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,12,1,11,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,13,1,0,0,12
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,5,0,5,0,0
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,1,0,1,0,0
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,1,0,1,0,0
08/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,5,0,5,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,3,0,3,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,2,0,2,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,2,0,2,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,2,0,2,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,1,0,1,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,1,0,1,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,0,1,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,0,1,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,1,0,1,0,0
08/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,0,1,0,0
08/10/2021,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,8,0,8,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,3,0,3,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,2,0,2,0,0
08/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,13,0,1,0,12
08/10/2021,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,1,0,1,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,1,0,1,0,0
08/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,26,0,0,0,26
08/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,12,0,0,0,12
08/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,11,0,0,0,11
08/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,9,0,0,0,9
09/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,3,2,1,0,0
09/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,1,0,0,0
09/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,4,1,3,0,0
09/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,1,1,0,0
09/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,2,1,1,0,0
09/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,2,0,2,0,0
09/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,1,0,1,0,0
09/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,1,0,1,0,0
09/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,1,0,1,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,24,0,24,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,4,0,4,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,3,0,3,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,2,0,2,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,2,0,2,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,1,0,1,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,1,0,1,0,0
09/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,1,0,1,0,0
09/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,5,0,5,0,0
09/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,3,0,3,0,0
09/10/2021,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,2,0,2,0,0
09/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,6,0,1,0,5
09/10/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),1,0,1,0,0
09/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,1,0,1,0,0
09/10/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,1,0,1,0,0
09/10/2021,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,1,0,1,0,0
09/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,5,0,0,0,5
09/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,4,0,0,0,4
09/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,3,0,0,0,3
09/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,2,0,0,0,2
10/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,6,0,6,0,0
10/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,5,0,5,0,0
10/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,5,0,5,0,0
10/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,2,0,2,0,0
10/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,1,0,1,0,0
10/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,1,0,1,0,0
10/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,1,0,1,0,0
10/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,21,0,0,0,21
11/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,6,6,0,0,0
11/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,3,3,0,0,0
11/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,3,3,0,0,0
11/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,2,2,0,0,0
11/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,2,2,0,0,0
11/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,1,1,0,0,0
11/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,3,0,3,0,0
11/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,2,0,2,0,0
11/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,3,0,3,0,0
11/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,2,0,2,0,0
11/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,6,0,6,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,6,0,6,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,3,0,3,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,3,0,3,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,3,0,3,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,3,0,3,0,0
11/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,8,0,0,0,8
11/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,4,0,0,0,4
12/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,7,4,3,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,3,3,0,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,8,2,6,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,6,2,4,0,0
12/10/2021,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,5,2,3,0,0
12/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,4,2,2,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,2,2,0,0,0
12/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,3,1,2,0,0
12/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,1,1,0,0,0
12/10/2021,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,8,1,7,0,0
12/10/2021,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,6,1,5,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,4,1,3,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,3,1,2,0,0
12/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,1,1,0,0
12/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,3,0,3,0,0
12/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,1,0,1,0,0
12/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,0,1,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,9,0,9,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,4,0,4,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,3,0,3,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,3,0,3,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,3,0,3,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,1,0,1,0,0
12/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,0,1,0,0
12/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,4,0,4,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,1,0,1,0,0
12/10/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,25,0,0,0,25
12/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,13,0,0,0,13
12/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,11,0,0,0,11
12/10/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,11,0,0,0,11
12/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,10,0,0,0,10
12/10/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,7,0,0,0,7
12/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,2,0,0,0,2
13/10/2021,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,5,5,0,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,4,4,0,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,13,3,10,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,3,3,0,0,0
13/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,2,2,0,0,0
13/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,1,1,0,0,0
13/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,3,0,3,0,0
13/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,3,0,3,0,0
13/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
13/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,12,0,12,0,0
13/10/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,10,0,10,0,0
13/10/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,7,0,7,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,9,0,9,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,6,0,6,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,5,0,5,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,1,0,1,0,0
13/10/2021,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,31,0,0,0,31
13/10/2021,Aquidauana,Pfizer,Idosos de 80 anos ou mais,20,0,0,0,20
13/10/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,5,0,0,0,5
13/10/2021,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,5,0,0,0,5
14/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,3,3,0,0,0
14/10/2021,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,6,3,3,0,0
14/10/2021,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,5,3,2,0,0
14/10/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,3,2,1,0,0
14/10/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,2,2,0,0,0
